title,scenariste,dessinateur,code_barre,editeur,dewey,date_acquis,date_hors_circu,ref,cote,resume,tags
"TITEUF : T 02 L'AMOUR C'EST PAS PROPRE...","ZEP","ZEP","1000000023978","GLENAT","Enfants","1999-10-28T00:00:00.000Z",,102397,,,
"TITEUF : T 03 CA EPATE LES FILLES","ZEP","ZEP","1000000023985","GLENAT","Enfants","1999-10-28T00:00:00.000Z","2012-04-27T00:00:00.000Z",102398,,,
"TITEUF : T 06 TCHO, MONDE CRUEL","ZEP","ZEP","1000000023992","GLENAT","Enfants","1999-10-28T00:00:00.000Z",,102399,,,
"LE PETIT SPIROU : T1 DIS BONJOUR  A LA DAME","","TOME / JANRY","1000000024005","DUPUIS","Enfants","1999-10-28T00:00:00.000Z",,102400,,,
"LE PETIT SPIROU : T2 TU VEUX MON DOIGT ?","","TOME / JANRY","1000000024012","DUPUIS","Enfants","1999-10-28T00:00:00.000Z",,102401,,,
"LE PETIT SPIROU : T3 MAIS ! QU'EST-CE QUE TU FABRIQUES ?","","TOME / JANRY","1000000024029","DUPUIS","Enfants","1999-10-28T00:00:00.000Z",,102402,,,
"LE PETIT SPIROU : T4 C'EST POUR TON BIEN !","","TOME / JANRY","1000000024036","DUPUIS","Enfants","1999-10-28T00:00:00.000Z",,102403,,,
"GASTON LAGAFFE : T 16 LE GANG DES GAFFEURS","","FRANQUIN","1000000024043","DUPUIS","Humour","1999-10-28T00:00:00.000Z",,102404,,,
"LEONARD : T 28 GENIE TOUJOURS ... PRET !","","DE GROOT","1000000024050","APPRO","Humour","1999-10-28T00:00:00.000Z",,102405,,,
"LEONARD : T 29 LES BON CONTES FONT LES BONS GENIES","","DE GROOT","1000000024067","APPRO","Humour","1999-10-28T00:00:00.000Z",,102406,,,
"LES AVENTURES DE JEROME MOUCHEROT : UN POINT C'EST TOUT !","","BOUCQ","1000000024074","CASTERMAN","Humour","1999-10-28T00:00:00.000Z",,102407,,,
"LES AVENTURES DE JEROME MOUCHEROT : LE PERIL PIED-DE-POULE","","BOUCQ","1000000024081","CASTERMAN","Humour","1999-10-28T00:00:00.000Z",,102408,,,
"LES AVENTURES DE JEROME MOUCHEROT : J'ASSURE","","BOUCQ","1000000024098","CASTERMAN","Humour","1999-10-28T00:00:00.000Z",,102409,,,
"LESTER COCKNEY : T 03 UNE HONGROISE AU PENDJAB","","FRANZ","1000000024104","LOMBARD","Aventure","1999-10-28T00:00:00.000Z",,102410,,,
"LESTER COCKNEY : T 05 LE ROI DES DALMATES","","FRANZ","1000000024111","LOMBARD","Aventure","1999-10-28T00:00:00.000Z",,102411,,,
"LESTER COCKNEY : T 06 LES CONJURES DU DANUBE","","FRANZ","1000000024128","LOMBARD","Aventure","1999-10-28T00:00:00.000Z",,102412,,,
"VASCO : T 09 POUSSIERE D'ISPAHAN","","CHAILLET","1000000024135","LOMBARD","Aventure","1999-10-28T00:00:00.000Z",,102413,,,
"VASCO : T 10 LES CHIENS DE BAHARM GHOR","","CHAILLET","1000000024142","LOMBARD","Aventure","1999-10-28T00:00:00.000Z",,102414,,,
"VASCO : T 11 LE ROYAUME INTERDIT","","CHAILLET","1000000024159","LOMBARD","Aventure","1999-10-28T00:00:00.000Z",,102415,,,
"L'OUTREMANGEUR","","FERRANDEZ","1000000024166","CASTERMAN","Policier","1999-10-28T00:00:00.000Z",,102416,,,
"L'HOMME DE JAVA","","GABRION","1000000024173","VENTS D'OUEST","Aventure","1999-10-28T00:00:00.000Z",,102417,,,
"BELLAGAMBA : LA CHASSE AUX OMBRES","","KLOTZ","1000000024180","CASTERMAN","Aventure","1999-10-28T00:00:00.000Z",,102418,,,
"BLUEBERRY : T 23 MISTER BLUEBERRY - GERONIMO L'APACHE","","CHARLIER","1000000024197","DARGAUD","Aventure","1999-10-28T00:00:00.000Z",,102419,,,
"BLAKE ET MORTIMER : LA MACHINATION VORONOV","","SENTE","1000000024203","BLA & MOR","Aventure","2000-02-12T00:00:00.000Z",,102420,,,
"LA DEBAUCHE","","PENNAC","1000000024210","GALIMARD","Aventure","2000-02-12T00:00:00.000Z",,102421,,,
"AMNESIA : T2 EURYDICE","","MOSDI","1000000024227","LE TEMERAIRE","Fantastique","2000-02-12T00:00:00.000Z",,102422,,,
"LES MAITRES DE L'ORGE : T 08 LES STEENFORT","VAN HAMME","VAN HAMME","1000000024234","GLENAT","Aventure","2000-02-12T00:00:00.000Z",,102423,,,
"LE DEMON DE MIDI","CESTAC","CESTAC","1000000024241","DARGAUD","Humour","2000-02-12T00:00:00.000Z",,102424,,,
"LANFEUST DE TROY : T 07 LES PETAURES SE CACHENT POUR MOURIR","ARLESTON","TARQUIN","1000000024258","SOLEIL","Fantastique","2000-02-12T00:00:00.000Z",,102425,,,
"NEIGE : T 10 A L'OMBRE DE L'ACACIA","","","1000000024265","GLENAT","Fantastique","2000-02-12T00:00:00.000Z",,102426,,,
"PETIT D'HOMME: T01 L'EVEIL","","CRISSE","1000000024272","SOLEIL","Fantastique","2000-02-12T00:00:00.000Z",,102427,,,
"PETIT D'HOMME: T02 SECRET","","CRISSE","1000000024289","SOLEIL","Fantastique","2000-02-12T00:00:00.000Z",,102428,,,
"GEOGRAPHIE MARTIENNE : T01 UTOPIA","","GARCIA","1000000024296","DARGAUD","Fantastique","2000-02-12T00:00:00.000Z",,102429,,,
"GEOGRAPHIE MARTIENNE : T02 MONS OLIMPUS","","GARCIA","1000000024302","DARGAUD","Fantastique","2000-02-12T00:00:00.000Z",,102430,,,
"GEOGRAPHIE MARTIENNE : T03 DOMUS","","GARCIA","1000000024319","DARGAUD","Fantastique","2000-02-12T00:00:00.000Z",,102431,,,
"TITEUF : T 07 LE MIRACLE DE LA VIE","ZEP","ZEP","1000000024326","GLENAT","Enfants","2000-02-12T00:00:00.000Z",,102432,,,
"MONSIEUR JEAN : L'AMOUR, LA CONCIERGE","","DUPUY","1000000024333","HUMANOIDES","Humour","2000-02-12T00:00:00.000Z",,102433,,,
"LE VENT DANS LES SAULES : T03 L'ECHAPEE BELLE","","PLESSIX","1000000024340","DELCOURT","Fantastique","2000-02-12T00:00:00.000Z",,102434,,,
"ALDEBARAN : T01 LA CATASTROPHE","LEO","LEO","1000000024357","DARGAUD","Fantastique","2000-09-08T00:00:00.000Z",,102435,,,
"ALDEBARAN : T02 LA BLONDE","LEO","LEO","1000000024364","DARGAUD","Fantastique","2000-09-08T00:00:00.000Z",,102436,,,
"ALDEBARAN : T03 LA PHOTO","LEO","LEO","1000000024371","DARGAUD","Fantastique","2000-09-08T00:00:00.000Z",,102437,,,
"ALDEBARAN : T04 LE GROUPE","LEO","LEO","1000000024388","DARGAUD","Fantastique","2000-09-08T00:00:00.000Z",,102438,,,
"ALDEBARAN : T05 LA CREATURE","LEO","LEO","1000000024395","DARGAUD","Fantastique","2000-09-08T00:00:00.000Z",,102439,,,
"LE PASSAGE DE VENUS : T01","AUTHEMAN","DETHOREY","1000000024401","DUPUIS","Aventure","2000-09-08T00:00:00.000Z",,102440,,,
