title,code_barre,date_acquis,date_hors_circu,ref,tags
"60 MILLIONS DE CONSOMMATEURS : SEPTEMBRE 2011 n.463","4082011090009","2011-09-06T00:00:00.000Z",,401392,
"GÉO : SEPTEMBRE 2011 n. 391","4062011090001","2011-09-06T00:00:00.000Z",,401393,
"PHILOSOPHIE MAGAZINE : SEPTEMBRE 2011 n. 52","4162011090008","2011-09-06T00:00:00.000Z",,401394,
"MAISON ET TRAVAUX : SEPTEMBRE 2011 n. 235","4012011090006","2011-09-07T00:00:00.000Z",,401396,
"ART ET DÉCORATION : SEPTEMBRE 2011 n. 472","4022011090005","2011-09-07T00:00:00.000Z",,401397,
"60 MILLIONS DE CONSOMMATEURS : OCTOBRE 2011 n.464","4082011100005","2011-10-04T00:00:00.000Z",,401398,
"L'AMI DES JARDINS : OCTOBRE 2011 n. 1011","4132011100007","2011-10-04T00:00:00.000Z",,401399,
"GÉO : OCTOBRE 2011 n. 392","4062011100007","2011-10-04T00:00:00.000Z",,401400,
"QUE CHOISIR : OCTOBRE 2011 n. 496","41020111000010","2011-10-04T00:00:00.000Z",,401401,
"PHILOSOPHIE MAGAZINE : OCTOBRE 2011 n. 53","4162011100004","2011-10-04T00:00:00.000Z",,401402,
"ORDINATEUR INDIVIDUEL : OCTOBRE 2011 n. 242","4092011100004","2011-10-04T00:00:00.000Z",,401403,
"ART ET DÉCORATION : OCTOBRE 2011 n. 473","4022011100001","2011-10-04T00:00:00.000Z",,401404,
"STUDIO MAGAZINE : OCTOBRE 2011 n. 30","4122011100008","2011-10-04T00:00:00.000Z",,401405,
"PSYCHOLOGIES MAGAZINE : OCTOBRE 2011 n. 311","4172011100003","2011-10-04T00:00:00.000Z",,401406,
"MAISON ET TRAVAUX : OCTOBRE 2011 N°236","4012011100002","2011-10-16T00:00:00.000Z",,401407,
"CUISINE ET VINS DE FRANCE : NOVEMBRE 2011 N°142","4032011110009","2011-10-16T00:00:00.000Z",,401409,
"QUE CHOISIR : NOVEMBRE 2011 N°497","4102011110009","2011-11-07T00:00:00.000Z",,401410,
"STUDIO MAGAZINE : NOVEMBRE 2011 N°31","4122011110007","2011-11-07T00:00:00.000Z",,401411,
"L'AMI DES JARDINS : NOVEMBRE 2011 N°1012","4132011110006","2011-11-07T00:00:00.000Z",,401412,
"60 MILLIONS DE CONSOMMATEURS : NOVEMBRE 2011 N°465","4082011110004","2011-11-07T00:00:00.000Z",,401413,
"GÉO : NOVEMBRE 2011 N°393","4062011110006","2011-11-07T00:00:00.000Z",,401414,
"PSYCHOLOGIE MAGAZINE : NOVEMBRE 2011 N°312","4172011110002","2011-11-07T00:00:00.000Z",,401415,
"PHILOSOPHIE MAGAZINE : NOVEMBRE 2011 n°54","4162011110003","2011-11-07T00:00:00.000Z",,401416,
"ORDINATEUR INDIVIDUEL : NOVEMBRE 2011 n. 243","4092011110003","2011-11-07T00:00:00.000Z",,401417,
"MAISON ET TRAVAUX : NOVEMBRE DECEMBRE 2011, n.237","4012011110001","2011-11-18T00:00:00.000Z",,401418,
"ART ET DÉCORATION : NOV-DEC 2011 N°474","40220111100010","2011-11-24T00:00:00.000Z",,401420,
"ORDINATEUR INDIVIDUEL : DEC 2011 n. 244","4092011120002","2011-11-24T00:00:00.000Z",,401421,
"L'AMI DES JARDINS : DECEMBRE 2011 N°1013","4132011120005","2011-11-24T00:00:00.000Z",,401422,
"60 MILLIONS DE CONSOMMATEURS : DECEMBRE 2011 N°466","4082011120003","2011-11-24T00:00:00.000Z",,401423,
"QUE CHOISIR : DECEMBRE 2011 N°498","4102011120008","2011-11-24T00:00:00.000Z",,401424,
"STUDIO MAGAZINE : DECEMBRE 2011N°32","4122011120006","2011-11-24T00:00:00.000Z",,401425,
"PSYCHOLOGIE MAGAZINE : DECEMBRE 2011","4172011120001","2011-11-29T00:00:00.000Z",,401426,
"Philosophie Magazine n°55 decembre2011/janvier2012","4162011120002","2011-11-29T00:00:00.000Z",,401427,
"CUISINE ET VINS DE FRANCE : DECEMBRE 2011 JANVIER 2012 n.143","4032011120008","2011-12-08T00:00:00.000Z",,401428,
"GÉO : DECEMBRE 2011 n.394","4062011120005","2011-12-08T00:00:00.000Z",,401429,
"STUDIO MAGAZINE : JANVIER 2012 N°33","4122012010009","2011-12-24T00:00:00.000Z",,401430,
"MAISON ET TRAVAUX : JANVIER FEVRIER 2012 n. 238","4012012010003","2012-01-04T00:00:00.000Z",,401431,
"QUE CHOISIR : JANVIER 2012 n. 499","4102012010001","2012-01-04T00:00:00.000Z",,401432,
"ORDINATEUR INDIVIDUEL : JANVIER 2012 n. 245","4092012010005","2012-01-04T00:00:00.000Z",,401433,
"ART ET DÉCORATION : JANVIER 2012 n. 475","4022012010002","2012-01-04T00:00:00.000Z",,401434,
"GÉO : JANVIER 2012 n. 395","4062012010008","2012-01-04T00:00:00.000Z",,401435,
"60 MILLIONS DE CONSOMMATEURS : JANVIER 2012 n. 467","4082012010006","2012-01-04T00:00:00.000Z",,401436,
"L'AMI DES JARDINS : JANVIER 2012 n.1014","4132012010008","2012-01-04T00:00:00.000Z",,401437,
"PSYCHOLOGIE MAGAZINE : JANVIER 2012 n.314","4172012010004","2012-01-04T00:00:00.000Z",,401438,
"STUDIO MAGAZINE : FEVRIER 2012 n.34","4122012020008","2012-01-20T00:00:00.000Z",,401439,
"L'AMI DES JARDINS : FEVRIER 2012 n. 1015","4132012020007","2012-01-20T00:00:00.000Z",,401440,
"60 MILLIONS DE CONSOMMATEURS : HORS SERIE FEV-MAI 2012 Spécial impôts","4082012000007","2012-01-20T00:00:00.000Z",,401441,
"60 MILLIONS DE CONSOMMATEURS : FEVRIER 2012 n. 468","4082012020005","2012-01-27T00:00:00.000Z",,401442,
"QUE CHOISIR : FEVRIER 2012 n. 500","41020120200010","2012-01-27T00:00:00.000Z",,401443,
"ORDINATEUR INDIVIDUEL : FEVRIER 2012 n. 246","4092012020004","2012-01-27T00:00:00.000Z",,401444,
"PSYCHOLOGIE MAGAZINE : FEVRIER 2012 n. 315","4172012020003","2012-01-27T00:00:00.000Z",,401445,
"ART ET DÉCORATION : FEVRIER MARS 2012 n.476","4022012020001","2012-02-10T00:00:00.000Z",,401446,
"STUDIO MAGAZINE : MARS 2012","4122012030007","2012-02-17T00:00:00.000Z",,401447,
"GÉO : FEVRIER 2012","4062012020007","2012-02-17T00:00:00.000Z",,401448,
"CUISINE ET VINS DE FRANCE : MARS 2012","4032012030009","2012-02-17T00:00:00.000Z",,401449,
"L'AMI DES JARDINS : MARS 2012","4132012030006","2012-02-17T00:00:00.000Z",,401450,
"QUE CHOISIR : MARS 2012 n. 501","4102012030009","2012-03-02T00:00:00.000Z",,401451,
"MAISON ET TRAVAUX : MARS 2012 n.239","4012012030001","2012-03-09T00:00:00.000Z",,401452,
" PHILOSOPHIE MAGAZINE : MARS 2012 n°57","4162012030003","2012-03-09T00:00:00.000Z",,401453,
"ORDINATEUR INDIVIDUEL : MARS 2012 n. 247","4092012030003","2012-03-09T00:00:00.000Z",,401454,
"GÉO : MARS 2012 n.397","4062012030006","2012-03-09T00:00:00.000Z",,401455,
"PSYCHOLOGIE MAGAZINE : MARS 2012 n.316","4172012030002","2012-03-09T00:00:00.000Z",,401457,
"60 MILLIONS DE CONSOMMATEURS : MARS 2012 n.469","4082012030004","2012-03-09T00:00:00.000Z",,401458,
"ART ET DÉCORATION : AVRIL 2012 n. 477","4022012040009","2012-03-23T00:00:00.000Z",,401459,
"L'AMI DES JARDINS : AVRIL 2012 n. 1017","4132012040005","2012-03-23T00:00:00.000Z",,401460,
"STUDIO MAGAZINE : AVRIL 2012 n. 36","4122012040006","2012-03-23T00:00:00.000Z",,401461,
"60 MILLIONS DE CONSOMMATEURS : AVRIL 2012 n.470","4082012040003","2012-04-10T00:00:00.000Z",,401462,
"QUE CHOISIR : AVRIL 2012 n.502","4102012040008","2012-04-10T00:00:00.000Z",,401463,
"PSYCHOLOGIE MAGAZINE : AVRIL 2012 n.317","4172012040001","2012-04-10T00:00:00.000Z",,401464,
" PHILOSOPHIE MAGAZINE : AVRIL 2012 n°58 en retard...","4162012040002","2012-04-10T00:00:00.000Z",,401465,
"PHILOSOPHIE MAGAZINE : FEVRIER 2012 n°56","4162012020004","2012-04-10T00:00:00.000Z",,401466,
"ART ET DÉCORATION : MAI 2012 n.478","4022012050008","2012-04-13T00:00:00.000Z",,401467,
"STUDIO MAGAZINE : MAI 2012 n.37","4122012050005","2012-04-13T00:00:00.000Z",,401468,
"GÉO : AVRIL 2012 n.398","4062012040005","2012-04-20T00:00:00.000Z",,401469,
"CUISINE ET VINS DE FRANCE : AVRIL MAI 2012 n.145","4032012040008","2012-04-20T00:00:00.000Z",,401471,
"MAISON ET TRAVAUX : AVRIL MAI 2012 n.240","40120120400010","2012-04-20T00:00:00.000Z",,401472,
"60 MILLIONS DE CONSOMMATEURS : MAI 2012 n. 471","4082012050002","2012-04-27T00:00:00.000Z",,401473,
"ORDINATEUR INDIVIDUEL : MAI 2012 n. 249","4092012050001","2012-04-27T00:00:00.000Z",,401474,
"L'AMI DES JARDINS : MAI 2012 n. 1018","4132012050004","2012-04-27T00:00:00.000Z",,401475,
"QUE CHOISIR : MAI 2012 n. 503","4102012050007","2012-04-27T00:00:00.000Z",,401476,
"GÉO : MAI 2012 N.399","4062012050004","2012-05-04T00:00:00.000Z",,401477,
"MAISON ET TRAVAUX : JUIN 2012 n.241","4012012060008","2012-05-25T00:00:00.000Z",,401478,
"PSYCHOLOGIE MAGAZINE : MAI 2012 n. 318","41720120500010","2012-05-25T00:00:00.000Z",,401479,
"ART ET DÉCORATION : JUIN 2012 n.479","4022012060007","2012-05-25T00:00:00.000Z",,401480,
"GÉO : JUIN 2012 n.400","4062012060003","2012-05-25T00:00:00.000Z",,401481,
"ORDINATEUR INDIVIDUEL : JUIN 2012 n. 250","40920120600010","2012-05-29T00:00:00.000Z",,401482,
"ORDINATEUR INDIVIDUEL : AVRIL 2012 n. 248","4092012040002","2012-06-01T00:00:00.000Z",,401483,
"60 MILLIONS DE CONSOMMATEURS : JUIN 2012 n.472","4082012060001","2012-06-01T00:00:00.000Z",,401484,
"QUE CHOISIR : JUIN 2012 n. 504","4102012060006","2012-06-01T00:00:00.000Z",,401485,
"STUDIO MAGAZINE : JUIN 2012 n.38","4122012060004","2012-06-01T00:00:00.000Z",,401487,
"PSYCHOLOGIE MAGAZINE : JUIN 2012 n.319","4172012060009","2012-07-02T00:00:00.000Z",,401488,
"QUE CHOISIR : JUILLET AOUT 2012 n.505","4102012070005","2012-07-02T00:00:00.000Z",,401489,
"CUISINE ET VINS DE FRANCE : JUIN JUILLET AOUT 2012 n.146","4032012060006","2012-07-02T00:00:00.000Z",,401490,
"L'AMI DES JARDINS : JUIN 2012 n.1019","4132012060003","2012-07-02T00:00:00.000Z",,401491,
"ART ET DÉCORATION : JUILLET AOUT 2012 n.480","4022012070006","2012-07-02T00:00:00.000Z",,401492,
"60 MILLIONS DE CONSOMMATEURS : JUILLET AOUT 2012 n.473","40820120700010","2012-07-02T00:00:00.000Z",,401493,
"L'AMI DES JARDINS : JUILLET 2012 n.1020","4132012070002","2012-07-02T00:00:00.000Z",,401494,
"GÉO : JUILLET 2012 n.401","4062012070002","2012-07-02T00:00:00.000Z",,401495,
"STUDIO MAGAZINE : JUILLET 2012 N°39","4122012070003","2012-07-10T00:00:00.000Z",,401496,
"PSYCHOLOGIE MAGAZINE : JUILLET-AOUT 2012 n. 320","4172012070008","2012-07-10T00:00:00.000Z",,401497,
"ORDINATEUR INDIVIDUEL : JUILLET AOUT 2012 n. 251","4092012070009","2012-07-10T00:00:00.000Z",,401498,
"MAISON ET TRAVAUX : JUILLET 2012 n.242","4012012070007","2012-07-20T00:00:00.000Z",,401499,
"L'AMI DES JARDINS : AOUT 2012 n. 1021","4132012080001","2012-07-20T00:00:00.000Z",,401500,
"GÉO : AOUT 2012 n. 402","4062012080001","2012-08-07T00:00:00.000Z",,401502,
"STUDIO MAGAZINE : AOUT 2012 n.40","4122012080002","2012-08-07T00:00:00.000Z",,401503,
"ORDINATEUR INDIVIDUEL : SEPTEMBRE 2012 n. 252","4092012090007","2012-08-27T00:00:00.000Z",,401504,
"CUISINE ET VINS DE FRANCE : SEPTEMBRE 2012 N°147","4032012090003","2012-08-27T00:00:00.000Z",,401505,
"PSYCHOLOGIE MAGAZINE : SEPTEMBRE 2012 N°321","4172012090006","2012-08-27T00:00:00.000Z",,401506,
"L'AMI DES JARDINS : SEPTEMBRE 2012 N°1022","41320120900010","2012-08-27T00:00:00.000Z",,401507,
"ART ET DÉCORATION : SEPTEMBRE 2012 N°481","4022012090004","2012-08-27T00:00:00.000Z",,401508,
"CUISINE ET VINS DE FRANCE :  HORS SERIE 2012 Spécial Vins","4032012000002","2012-09-07T00:00:00.000Z",,401509,
"GÉO : SEPTEMBRE 2012 n. 403","40620120900010","2012-09-07T00:00:00.000Z",,401510,
"60 MILLIONS DE CONSOMMATEURS : SEPTEMBRE 2012 n. 474","4082012090008","2012-09-07T00:00:00.000Z",,401511,
"QUE CHOISIR : SEPTEMBRE 2012 n. 506","4102012090003","2012-09-07T00:00:00.000Z",,401512,
"MAISON ET TRAVAUX : SEPTEMBRE 2012 n. 243","4012012090005","2012-09-07T00:00:00.000Z",,401513,
"QUE CHOISIR : OCTOBRE 2012 n. 507","4102012100009","2012-09-25T00:00:00.000Z",,401516,
"L'AMI DES JARDINS : OCTOBRE 2012 n. 1023","4132012100006","2012-09-25T00:00:00.000Z",,401517,
"STUDIO MAGAZINE : OCTOBRE 2012 n. 41","4122012100007","2012-09-25T00:00:00.000Z",,401518,
"ART ET DÉCORATION : OCTOBRE 2012 n.482","40220121000010","2012-10-05T00:00:00.000Z",,401519,
"GÉO : OCTOBRE 2012 n.404","4062012100006","2012-10-05T00:00:00.000Z",,401520,
"60 MILLIONS DE CONSOMMATEURS : OCTOBRE 2012 n.475","4082012100004","2012-10-05T00:00:00.000Z",,401521,
"ORDINATEUR INDIVIDUEL : OCTOBRE 2012 n. 253","4092012100003","2012-10-05T00:00:00.000Z",,401522,
"PSYCHOLOGIE MAGAZINE : OCTOBRE 2012 n.322","4172012100002","2012-10-05T00:00:00.000Z",,401523,
"60 MILLIONS DE CONSOMMATEURS : NOVEMBRE 2012 n.476","4082012110003","2012-10-14T00:00:00.000Z",,401524,
"CUISINE ET VINS DE FRANCE : NOVEMBRE 2012 N°148","4032012110008","2012-10-14T00:00:00.000Z",,401525,
"MAISON ET TRAVAUX : OCTOBRE 2012 n.244","4012012100001","2012-10-26T00:00:00.000Z",,401527,
"ORDINATEUR INDIVIDUEL : NOVEMBRE 2012 n. 254","4092012110002","2012-10-26T00:00:00.000Z",,401528,
"L'AMI DES JARDINS : NOVEMBRE 2012 n.1024","4132012110005","2012-10-26T00:00:00.000Z",,401529,
"STUDIO MAGAZINE : NOVEMBRE 2012 n.42","4122012110006","2012-10-26T00:00:00.000Z",,401530,
"QUE CHOISIR : NOVEMBRE 2012 n. 508","4102012110008","2012-10-26T00:00:00.000Z",,401531,
"PSYCHOLOGIE MAGAZINE : NOVEMBRE 2012 n.323","4172012110001","2012-10-26T00:00:00.000Z",,401532,
"ORDINATEUR INDIVIDUEL : HORS SERIE 2012 n. 37 Logiciels Gratuits","4092012000006","2012-10-26T00:00:00.000Z",,401533,
"CUISINE ET VINS DE FRANCE : DECEMBRE 2012 JANVIER 2013 n.149","4032012120007","2012-11-15T00:00:00.000Z",,401534,
"L'AMI DES JARDINS : DECEMBRE 2012 n. 1025","4132012120004","2012-11-15T00:00:00.000Z",,401535,
"ART ET DÉCORATION : NOVEMBRE  DECEMBRE 2012 n. 483","4022012110009","2012-11-15T00:00:00.000Z",,401536,
"ORDINATEUR INDIVIDUEL : DECEMBRE 2012 n. 255","4092012120001","2012-11-23T00:00:00.000Z",,401537,
"MAISON ET TRAVAUX : NOVEMBRE DECEMBRE 2012 N.245","40120121100010","2012-11-26T00:00:00.000Z",,401538,
"STUDIO MAGAZINE : DECEMBRE 2012 n.43","4122012120005","2012-11-26T00:00:00.000Z",,401539,
"GÉO : DECEMBRE 2012 n. 406","4062012120004","2012-11-30T00:00:00.000Z",,401540,
"GÉO : NOVEMBRE 2012 n.405","4062012110005","2012-11-30T00:00:00.000Z",,401541,
"60 MILLIONS DE CONSOMMATEURS : DECEMBRE 2012 n.477","4082012120002","2012-11-30T00:00:00.000Z",,401542,
"QUE CHOISIR : DECEMBRE 2012 n. 509","4102012120007","2012-11-30T00:00:00.000Z",,401543,
"PSYCHOLOGIE MAGAZINE : DECEMBRE 2012 n.324","41720121200010","2012-12-07T00:00:00.000Z",,401544,
"60 MILLIONS DE CONSOMMATEURS : HORS SERIE Janvier Février 2013 n.164 Téléphone","4082013000006","2012-12-14T00:00:00.000Z",,401545,
"MAISON ET TRAVAUX : JANVIER FEVRIER 2013 n.246","4012013010002","2013-01-11T00:00:00.000Z",,401546,
"ART ET DÉCORATION : JANVIER 2013 n.484","4022013010001","2013-01-11T00:00:00.000Z",,401547,
"GÉO : JANVIER 2013 n.407","4062013010007","2013-01-11T00:00:00.000Z",,401548,
"60 MILLIONS DE CONSOMMATEURS : JANVIER 2013 n.478","4082013010005","2013-01-11T00:00:00.000Z",,401549,
"ORDINATEUR INDIVIDUEL : HORS SERIE 2013 n. 38 WINDOWS 8","4092013000005","2013-01-11T00:00:00.000Z",,401550,
"ORDINATEUR INDIVIDUEL : JANVIER 2013 n. 256","4092013010004","2013-01-11T00:00:00.000Z",,401551,
"QUE CHOISIR : JANVIER 2013 n. 510","41020130100010","2013-01-11T00:00:00.000Z",,401552,
"L'AMI DES JARDINS : JANVIER 2013 n.1026","4132013010007","2013-01-11T00:00:00.000Z",,401553,
"PSYCHOLOGIE MAGAZINE : JANVIER 2013 n.325","4172013010003","2013-01-11T00:00:00.000Z",,401554,
"STUDIO MAGAZINE : JANVIER 2013 n.44","4122013010008","2013-01-11T00:00:00.000Z",,401555,
"ORDINATEUR INDIVIDUEL : FEVRIER 2013 n. 257","4092013020003","2013-01-29T00:00:00.000Z",,401557,
"QUE CHOISIR : FEVRIER 2013 n. 511","4102013020009","2013-01-29T00:00:00.000Z",,401558,
"L'AMI DES JARDINS : FEVRIER 2013 n. 1027","4132013020006","2013-01-29T00:00:00.000Z",,401559,
"CUISINE ET VINS DE FRANCE : FEVRIER MARS 2013 n. 150","4032013020009","2013-01-29T00:00:00.000Z",,401560,
"60 MILLIONS DE CONSOMMATEURS : FEVRIER 2013 N.479","4082013020004","2013-02-01T00:00:00.000Z",,401561,
"GÉO : FEVRIER 2013 N.408","4062013020006","2013-02-01T00:00:00.000Z",,401562,
"PSYCHOLOGIES MAGAZINE : FEVRIER 2013 n. 326","4172013020002","2013-02-08T00:00:00.000Z",,401563,
"STUDIO MAGAZINE : FEVRIER 2013 n. 46","4122013020007","2013-02-15T00:00:00.000Z",,401564,
"ART ET DÉCORATION : FEVRIER MARS 2013 n.485","40220130200010","2013-02-15T00:00:00.000Z",,401565,
"QUE CHOISIR : MARS 2013 n. 512","4102013030008","2013-02-21T00:00:00.000Z",,401566,
"L'AMI DES JARDINS : MARS 2013 n. 1028","4132013030005","2013-02-21T00:00:00.000Z",,401567,
"MAISON ET TRAVAUX : MARS 2013 n. 247","40120130300010","2013-02-21T00:00:00.000Z",,401568,
"60 MILLIONS DE CONSOMMATEURS : MARS 2013 n.480","4082013030003","2013-03-14T00:00:00.000Z",,401569,
"GÉO : MARS 2013 n.409","4062013030005","2013-03-14T00:00:00.000Z",,401571,
"ORDINATEUR INDIVIDUEL : MARS 2013 n.258","4092013030002","2013-03-14T00:00:00.000Z",,401573,
"STUDIO MAGAZINE : MARS 2013 n.47","4122013030006","2013-03-14T00:00:00.000Z",,401574,
"ART ET DÉCORATION : AVRIL 2013 n.486","4022013040008","2013-03-14T00:00:00.000Z",,401575,
"MAISON ET TRAVAUX : AVRIL 2013 N°248","4012013040009","2013-04-02T00:00:00.000Z",,401576,
"PSYCHOLOGIE MAGAZINE : MARS 2013 N°327","4172013030001","2013-04-02T00:00:00.000Z",,401577,
"PSYCHOLOGIE MAGAZINE : AVRIL 2013 N°328","41720130400010","2013-04-02T00:00:00.000Z",,401578,
"L'AMI DES JARDINS : AVRIL 2013 N°1029","4132013040004","2013-04-02T00:00:00.000Z",,401579,
"60 MILLIONS DE CONSOMMATEURS : AVRIL 2013 N°481","4082013040002","2013-04-02T00:00:00.000Z",,401580,
"CUISINE ET VINS DE FRANCE : AVRIL MAI 2013 n. 151","4032013040007","2013-04-12T00:00:00.000Z",,401581,
"STUDIO MAGAZINE : AVRIL 2013 n. 48","4122013040005","2013-04-12T00:00:00.000Z",,401582,
"GÉO : AVRIL 2013 n. 410","4062013040004","2013-04-12T00:00:00.000Z",,401583,
"QUE CHOISIR : AVRIL 2013 n. 513","4102013040007","2013-04-12T00:00:00.000Z",,401584,
"60 MILLIONS DE CONSOMMATEURS : HORS SERIE MAI 2013","4082013050001","2013-04-16T00:00:00.000Z",,401585,
"L'AMI DES JARDINS : MAI 2013 N°1030","4132013050003","2013-04-16T00:00:00.000Z",,401586,
"ART ET DÉCORATION N°487 : MAI 2013","4022013050007","2013-04-16T00:00:00.000Z",,401587,
"PSYCHOLOGIE MAGAZINE : MAI 2013 N°329","4172013050009","2013-05-07T00:00:00.000Z",,401588,
"PHILOSOPHIE MAGAZINE : AVRIL 2013 N°68","4162013040001","2013-05-07T00:00:00.000Z",,401589,
"GÉO : MAI 2013 N°411","4062013050003","2013-05-07T00:00:00.000Z",,401590,
"QUE CHOISIR : MAI 2013 N°514","4102013050006","2013-05-07T00:00:00.000Z",,401591,
"60 MILLIONS DE CONSOMMATEURS : HORS SERIE JUIN-JUILLET 2013","40820130600010","2013-05-24T00:00:00.000Z",,401596,
"MAISON ET TRAVAUX : JUIN 2013 n°249","4012013060007","2013-05-24T00:00:00.000Z",,401597,
"ART ET DÉCORATION : JUIN 2013","4022013060006","2013-05-24T00:00:00.000Z",,401598,
"STUDIO MAGAZINE : MAI 2013 N°49","4122013050004","2013-05-28T00:00:00.000Z",,401599,
"L'AMI DES JARDINS : JUIN 2013 N°1031","4132013060002","2013-05-28T00:00:00.000Z",,401600,
"PSYCHOLOGIE MAGAZINE : JUIN 2013 n.330","4172013060008","2013-05-30T00:00:00.000Z",,401602,
"01 NET 2013 N°775 du 30 mai au 12 juin","4092013060009","2013-05-30T00:00:00.000Z",,401604,
"GÉO : JUIN 2013 n.412","4062013060002","2013-05-30T00:00:00.000Z",,401605,
"QUE CHOISIR : JUIN 2013 n.515","4102013060005","2013-05-30T00:00:00.000Z",,401606,
"CUISINE ET VINS DE FRANCE : juin juillet aout 2013 n. 152","4032013060005","2013-06-11T00:00:00.000Z",,401607,
"STUDIO MAGAZINE : JUILLET 2013 n.50","4122013070002","2013-06-21T00:00:00.000Z",,401608,
"L'AMI DES JARDINS : JUILLET 2013 n.1032","4132013070001","2013-06-21T00:00:00.000Z",,401609,
"01 NET 2013 N°776 du 13 au 26 juin","4092013070008","2013-06-21T00:00:00.000Z",,401610,
"PSYCHOLOGIE MAGAZINE : JUILLET 2013","4172013070007","2013-06-28T00:00:00.000Z",,401611,
"QUE CHOISIR : JUILLET 2013 n°516","4102013070004","2013-06-28T00:00:00.000Z",,401612,
"MAISON ET TRAVAUX : JUILLET 2013","4012013070006","2013-07-09T00:00:00.000Z",,401614,
"ART ET DÉCORATION : JUILLET AOUT 2013 n.489","4022013070005","2013-07-17T00:00:00.000Z",,401617,
"60 MILLIONS DE CONSOMMATEURS : JUILLET AOUT 2013 n.484","4082013070009","2013-07-17T00:00:00.000Z",,401618,
"GÉO : JUILLET 2013 n.413","4062013070001","2013-07-17T00:00:00.000Z",,401619,
"GÉO : AOUT 2013 n.414","40620130800010","2013-08-19T00:00:00.000Z",,401621,
"MAISON ET TRAVAUX : SEPTEMBRE 2013","4012013090004","2013-08-26T00:00:00.000Z",,401622,
"CUISINE ET VINS DE FRANCE : SEPTEMBRE OCTOBRE 2013 n.153","4032013090002","2013-08-26T00:00:00.000Z",,401623,
"L'AMI DES JARDINS : SEPTEMBRE 2013 n.1034","4132013090009","2013-08-26T00:00:00.000Z",,401624,
"ART ET DÉCORATION : SEPTEMBRE 2013 n.490","4022013090003","2013-08-26T00:00:00.000Z",,401625,
"QUE CHOISIR : SEPTEMBRE 2013 n.517","4102013090002","2013-08-26T00:00:00.000Z",,401626,
"01 NET N°779 du 8 au 28 août 2013","4092013080007","2013-08-26T00:00:00.000Z",,401627,
"01 NET N°780 du 29 août au 11 septembre 2013","4092013090006","2013-08-30T00:00:00.000Z",,401628,
"60 MILLIONS DE CONSOMMATEURS : SEPTEMBRE 2013 n.485","4082013090007","2013-08-30T00:00:00.000Z",,401629,
"CUISINE ET VINS DE FRANCE : SEPTEMBRE OCTOBRE 2013 Spécial Vins","4012013000003","2013-08-30T00:00:00.000Z",,401630,
"GÉO : SEPTEMBRE 2013 n.415","4062013090009","2013-08-30T00:00:00.000Z",,401631,
"STUDIO MAGAZINE : ETE 2013","4122013080001","2013-09-03T00:00:00.000Z",,401632,
"L'AMI DES JARDINS : AOUT 2013 n°51","41320130800010","2013-09-03T00:00:00.000Z",,401633,
"PSYCHOLOGIE MAGAZINE : SEPTEMBRE 2013 n.332","4172013090005","2013-09-09T00:00:00.000Z",,401634,
"STUDIO MAGAZINE : SEPTEMBRE 2013","41220130900010","2013-09-12T00:00:00.000Z",,401635,
"L'AMI DES JARDINS : OCTOBRE 2013 n.1035","4132013100005","2013-09-20T00:00:00.000Z",,401639,
"60 MILLIONS DE CONSOMMATEURS : OCTOBRE 2013 N.486","4082013100003","2013-09-27T00:00:00.000Z",,401640,
"QUE CHOISIR : OCTOBRE 2013 N.518","4102013100008","2013-09-27T00:00:00.000Z",,401641,
"PSYCHOLOGIE MAGAZINE : OCTOBRE 2013 N.333","4172013100001","2013-09-27T00:00:00.000Z",,401642,
"GÉO : OCTOBRE 2013 N.416","4062013100005","2013-09-27T00:00:00.000Z",,401643,
"ART ET DÉCORATION : OCTOBRE 2013 N.491","4022013100009","2013-09-27T00:00:00.000Z",,401644,
"STUDIO MAGAZINE : OCTOBRE 2013 n.53","4122013100006","2013-10-11T00:00:00.000Z",,401645,
"CUISINE ET VINS DE FRANCE : NOVEMBRE 2013 n.154","4032013110007","2013-11-05T00:00:00.000Z",,401648,
"60 MILLIONS DE CONSOMMATEURS : NOVEMBRE 2013 n.487","4082013110002","2013-11-05T00:00:00.000Z",,401649,
"L'AMI DES JARDINS : NOVEMBRE 2013 n.1036","4132013110004","2013-11-05T00:00:00.000Z",,401650,
"QUE CHOISIR : NOVEMBRE 2013 n.519","4102013110007","2013-11-05T00:00:00.000Z",,401651,
"01 NET n.784 du 24 Octobre au 6 Novembre 2013","4092013110001","2013-11-05T00:00:00.000Z",,401652,
"PSYCHOLOGIE MAGAZINE : NOVEMBRE 2013 N.334","41720131100010","2013-11-12T00:00:00.000Z",,401654,
"STUDIO MAGAZINE : NOVEMBRE 2013 n.54","4122013110005","2013-11-15T00:00:00.000Z",,401655,
"ART ET DÉCORATION : NOVEMBRE DECEMBRE 2013 n.492","4022013110008","2013-11-22T00:00:00.000Z",,401657,
"QUE CHOISIR : DECEMBRE 2013 n.520","4102013120006","2013-11-22T00:00:00.000Z",,401658,
"60 MILLIONS DE CONSOMMATEURS : DECEMBRE 2013 n.488","4082013120001","2013-11-22T00:00:00.000Z",,401659,
"01NET 2013 N°786 - 21 novembre au 4 décembre","40920131200010","2013-11-22T00:00:00.000Z",,401660,
"CUISINE ET VINS DE FRANCE : DECEMBRE 2013 JANVIER 2014 n.155","4032013120006","2013-11-29T00:00:00.000Z",,401661,
