2182;"QUIGNARD P.";"VIE SECRETE";"808";NULL;NULL;NULL;NULL
2183;"QUEFFELEC Y.";"HAPPY BIRTHDAY SARAH";"808";NULL;NULL;NULL;NULL
2184;"KING S.";"ROSE MADDER";"P 810";NULL;NULL;NULL;NULL
2185;"AMIDON S.";"SORTIE DE ROUTE";"P 810";NULL;NULL;NULL;NULL
2186;"KOONTZ D.";"INTENSITE";"P 810";NULL;NULL;NULL;NULL
2187;"DEPESTRE R.";"HADRIANA DANS TOUS MES REVES";"808";NULL;NULL;NULL;NULL
2188;"HARANG J. B.";"FOLIE DOUCE";"808";NULL;NULL;NULL;NULL
2189;"WIDEMAN J. E.";"REUBEN";"810";NULL;NULL;NULL;NULL
2190;"STURGEON T.";"LES TALENTS DE XANADU";"SF 810";NULL;NULL;NULL;NULL
2191;"SARTRE J. P.";"LE DIABLE ET LE BON DIEU";"808";NULL;NULL;NULL;NULL
2192;"NORMAN J.";"LES PRETRES-ROIS DE GOR/LES NOMADES DE GOR";"SF 810";NULL;NULL;NULL;NULL
2193;"HITCHCOCK A.";"HISTOIRES TERRIFIANTES";"P 810";NULL;NULL;NULL;NULL
2194;"HITCHCOCK A.";"HISTOIRES EPOUVANTABLES";"P 810";NULL;NULL;NULL;NULL
2195;"GAILLARD R.";"LE ROI DU RHUM";"808";NULL;NULL;NULL;NULL
2196;"COE JONATHAN";"LA MAISON DU SOMMEIL";"810";NULL;NULL;NULL;NULL
2197;"ASSOULINE PIERRE";"LA CLIENTE";"808";NULL;NULL;NULL;NULL
2198;"DE CASTRO EVE";"LE SOIR ET LE MATIN SUIVANT";"808";NULL;NULL;NULL;NULL
2199;"DESARTHE AGNES";"CINQ PHOTOS DE MA FEMME";"808";NULL;NULL;NULL;NULL
2200;"WINCKLER MARTIN";"LA MALADIE DE SACHS";"808";NULL;NULL;NULL;NULL
2201;"ECO UMBERTO";"COMMENT VOYAGER AVEC UN SAUMON";"850";NULL;NULL;NULL;NULL
2202;"HARRISON JIM";"DALVA";"810";NULL;NULL;NULL;NULL
2203;"HARRISON JIM";"LA ROUTE DU RETOUR";"810";NULL;NULL;NULL;NULL
2204;"PRATCHETT TERRY";"LES AVENTURES DE JOHNNY MAXWELL";"SF 810";NULL;NULL;0000-00-00;NULL
2205;"EVANS NICHOLAS";"L'HOMME QUI MURMURAIT A L'OREILL";"810";NULL;NULL;NULL;NULL
2206;"JONCOUR SERGE";"VU";"808";NULL;NULL;NULL;NULL
2207;"DESPLECHIN MARIE";"SANS MOI";"808";NULL;NULL;NULL;NULL
2208;"LACHAUD DENIS";"J'APPRENDS L'ALLEMAND";"808";NULL;NULL;NULL;NULL
2209;"DE LUCA ERRI";"TU,MIO";"850";NULL;NULL;NULL;NULL
2210;"WERBER BERNARD";"LE PERE DE NOS PERES";"SF 808";NULL;NULL;NULL;NULL
2211;"KELMAN JUDITH";"PLUS QUE VOUS N'EN SAVEZ";"P 810";NULL;NULL;NULL;NULL
2212;"ELLROY JAMES";"CRIMES EN SERIE";"P 810";NULL;NULL;NULL;NULL
2213;"HIGGINS CLARK MARY";"TU M'APPARTIENS";"P 810";NULL;NULL;NULL;NULL
2214;"RENDELL RUTH";"REGENTS PARK";"P 810";NULL;NULL;NULL;NULL
2215;"CORNWELL P.";"LA VILLE DES FRELONS";"P 810";NULL;NULL;NULL;NULL
2216;"HOUELLEBECQ MICHEL";"LES PARTICULES ELEMENTAIRES";"808";NULL;NULL;NULL;NULL
2219;"DAN FRANCK";"NU COUCHE";"808";NULL;NULL;NULL;NULL
2220;"GEORGE M.";"LES MEMOIRES DE CLEOPATRE. vol 1";"810";NULL;NULL;NULL;NULL
2221;"BONA D.";"LE MANUSCRIT DE PORT EBENE";"808";NULL;NULL;NULL;NULL
2222;"DELERM P.";"AUTUMN";"808";NULL;NULL;NULL;NULL
2223;"RIEL J.";"LE JOUR AVANT LE LENDEMAIN";"839";NULL;NULL;NULL;NULL
2224;"HAUSSEL I.";"LA CHAMBRE SOURDE";"808";NULL;NULL;NULL;NULL
2225;"VAN CAUWELAERT D.";"CORPS ETRANGER";"808";NULL;NULL;NULL;NULL
2226;"HIGGINS CLARK M.";"UNE SI LONGUE NUIT";"P 810";NULL;NULL;NULL;NULL
2227;"CONSTANT P.";"CONFIDENCE POUR CONFIDENCE";"808";NULL;NULL;NULL;NULL
2228;"ROLIN O.";"MEROE";"808";NULL;NULL;NULL;NULL
2229;"WIAZEMSKY A.";"UNE POIGNEE DE GENS";"808";NULL;NULL;NULL;NULL
2230;"LENOIR H.";"SON NOM D'AVANT";"808";NULL;NULL;NULL;NULL
2231;"HOMERIC";"LE LOUP MONGOL";"808";NULL;NULL;NULL;NULL
2232;"BLIER B.";"EXISTE EN BLANC";"808";NULL;NULL;NULL;NULL
2233;"CHENG F.";"LE DIT DE TIANYI";"808";NULL;NULL;NULL;NULL
2234;"CORBIN H.";"DROIT DE TRAQUE";"P 808";NULL;NULL;NULL;NULL
2235;"KLOPP";"NANCY 1900. RAYONNEMENT DE L'ART NOUVEAU";"796";NULL;NULL;NULL;NULL
2236;"FORGET P.";"ART NOUVEAU : Métal en fleur (K7v)";"796";NULL;NULL;NULL;NULL
2237;"FORGET P.";"ART NOUVEAU : De bois en ligne (K7v)";"796";NULL;NULL;NULL;NULL
2238;"FORGET P.";"ART NOUVEAU : Demoiselles de verre (K7v)";"796";NULL;NULL;NULL;NULL
2239;"FORGET P.";"ART NOUVEAU : Lux in vitraux (K7v)";"796";NULL;NULL;NULL;NULL
2240;"DORIN F.";"LA COURTE PAILLE";"808";NULL;NULL;NULL;NULL
2241;"BEN JELLOUN T.";"L'AUBERGE DES PAUVRES";"808";NULL;NULL;NULL;NULL
2242;"MODIANO P.";"DES INCONNUES";"808";NULL;NULL;NULL;NULL
2243;"PENNAC D.";"AUX FRUITS DE LA PASSION";"808";NULL;NULL;NULL;NULL
2244;"GODARD O.";"ALICE OU LE PIANO DES ANGES : CONTE GASTRONOMIQUE";"808";NULL;NULL;NULL;NULL
2245;"SIMMONS D.";"ENDYMION";"SF 810";NULL;NULL;NULL;NULL
2246;"IRVING J.";"UNE VEUVE DE PAPIER";"810";NULL;NULL;NULL;NULL
2247;"CLAVEL B.";"LE SOLEIL DES MORTS";"808";NULL;NULL;NULL;NULL
2248;"WERBER B.";"LES THANATONAUTES";"SF 808";NULL;NULL;NULL;NULL
2249;"CORNWELL P.";"COMBUSTION";"P 810";NULL;NULL;NULL;NULL
2250;"DANTEC M.G.";"BABYLON BABIES";"P 808";NULL;NULL;NULL;NULL
2251;"DEFORGES R.";"CUBA LIBRE ! 1955-1959";"808";NULL;NULL;NULL;NULL
2252;"SIMMONS D.";"L'EVEIL D'ENDYMION";"SF 810";NULL;NULL;NULL;NULL
2253;"SALVAYRE L.";"LA CONFERENCE DE CINTEGABELLE";"808";NULL;NULL;NULL;NULL
2254;"CRESSANGES J.";"LE LUTHIER DE MIRECOURT";"808";NULL;NULL;NULL;NULL
2255;"DARRIEUSSECQ M.";"LE MAL DE MER";"808";NULL;NULL;NULL;NULL
2256;"KING S.";"LA TEMPETE DU SIECLE";"P 810";NULL;NULL;NULL;NULL
2257;"SOLLERS P.";"L'ANNEE DU TIGRE";"808";NULL;NULL;NULL;NULL
2258;"MARSAN H.";"LE DESIR FANTOME";"808";NULL;NULL;NULL;NULL
2259;"";"NANCY LA VILLE DE STANISLAS : ITINERAIRES DU PATRIMOINE";"796";NULL;NULL;NULL;NULL
2260;"LABRO P.";"MANUELLA";"808";NULL;NULL;NULL;NULL
2261;"WOLFE T.";"UN HOMME UN VRAI";"810";NULL;NULL;NULL;NULL
2262;"MAC EWAN I.";"DELIRE D'AMOUR";"810";NULL;NULL;NULL;NULL
2263;"MUNOZ MOLINA A.";"PLEINE LUNE";"860";NULL;NULL;NULL;NULL
2264;"HIGGINS CLARK M.";"ET NOUS NOUS REVERRONS";"P 810";NULL;NULL;NULL;NULL
2265;"VAN CAUWELAERT D.";"LA DEMI-PENSIONNAIRE";"808";NULL;NULL;NULL;NULL
2266;"CLAVEL B.";"LES PETITS BONHEURS";"808";NULL;NULL;NULL;NULL
2267;"KING S.";"SAC D'OS";"P 810";NULL;NULL;NULL;NULL
2268;"IZZO J.C.";"LE SOLEIL DES MOURANTS";"808";NULL;NULL;NULL;NULL
2269;"HUSTON N.";"UN ENDROIT Où ALLER";"808";NULL;NULL;NULL;NULL
2270;"HUSTON N.";"L'EMPREINTE DE L'ANGE";"808";NULL;NULL;NULL;NULL
2271;"VIOLLIER Y.";"LES SAISONS EN VENDEE";"808";NULL;NULL;NULL;NULL
2272;"D'ORMESSON J.";"LE RAPPORT GABRIEL";"808";NULL;NULL;NULL;NULL
2273;"WALTERS M.";"LAME DE FONDS";"P 810";NULL;NULL;NULL;NULL
2274;"MOSLEY W.";"UN PETIT CHIEN JAUNE";"P 810";NULL;NULL;NULL;NULL
2275;"DELERM P.";"LE PORTIQUE";"808";NULL;NULL;NULL;NULL
2276;"TROYAT H.";"TERRIBLES TSARINES (MANQUE DES PAGES : À JETER)";"947";NULL;NULL;NULL;NULL
2277;"LE CLEZIO J.M.G.";"HASARD";"808";NULL;NULL;NULL;NULL
2278;"DENIAU J.F.";"TADJOURA";"808";NULL;NULL;NULL;NULL
2279;"PATTERSON J.";"AU CHAT ET A LA SOURIS";"P 810";NULL;NULL;NULL;NULL
2280;"HIRIGOYEN M.F.";"LE HARCELEMENT MORAL";"301";NULL;NULL;NULL;NULL
2281;"OFFUT C.";"LE FLEUVE ET L'ENFANT";"810";NULL;NULL;NULL;NULL
2282;"AUSTER P.";"TOMBOUCTOU";"810";NULL;NULL;NULL;NULL
2283;"KOUROMA A.";"EN ATTENDANTS LE VOTE DES BETES SAUVAGES";"808";NULL;NULL;NULL;NULL
2284;"FLORENTIN R.";"ECOLE DE NANCY";"796";NULL;NULL;NULL;NULL
2285;"SEBALD W.G.";"LES ANNEAUX DE SATURNE";"830";NULL;NULL;NULL;NULL
2286;"OSTER C.";"MON GRAND APPARTEMENT";"808";NULL;NULL;NULL;NULL
2287;"PIAZZA A.";"ROMAN FLEUVE";"SF 808";NULL;NULL;NULL;NULL
2288;"REZA Y.";"UNE DESOLATION";"808";NULL;NULL;NULL;NULL
2289;"ECHENOZ J.";"JE M'EN VAIS (GONCOURT 1999)";"808";NULL;NULL;NULL;NULL
2290;"VAN GULIK R.";"L'ENIGME DU CLOU CHINOIS";"P 810";NULL;NULL;NULL;NULL
2291;"NOTHOMB A.";"STUPEUR ET TREMBLEMENTS";"808";NULL;NULL;NULL;NULL
2292;"BENZONI J.";"LE ROI DES HALLES";"808";NULL;NULL;NULL;NULL
2293;"BENZONI J.";"LE PRISONNIER MASQUE";"808";NULL;NULL;NULL;NULL
2294;"CORNWELL P.";"LA GRIFFE DU SUD";"P 810";NULL;NULL;NULL;NULL
2295;"RENDELL R.";"JEUX DE MAINS";"P 810";NULL;NULL;NULL;NULL
2296;"DESBIOLLES M.";"ANCHISE (FEMINA 1999)";"808";NULL;NULL;NULL;NULL
2297;"PICOULY D.";"L'ENFANT LEOPARD (RENAUDOT 1999)";"808";NULL;NULL;NULL;NULL
2298;"CAUVIN P.";"LAURA BRAMS";"808";NULL;NULL;NULL;NULL
2300;"JARDIN A.";"AUTOBIOGRAPHIE D'UN AMOUR";"808";NULL;NULL;NULL;NULL
2301;"McCOURT FRANK";"C'EST COMMENT L'AMERIQUE";"810";NULL;NULL;NULL;NULL
2302;"DUQUESNE J.";"LES HERITIERES : ALINE";"808";NULL;NULL;NULL;NULL
2303;"FINDLEY T.";"LA FILLE DE L'HOMME AU PIANO";"810";NULL;NULL;NULL;NULL
2304;"COELHO P.";"VERONIKA DECIDE DE MOURIR";"860";NULL;NULL;NULL;NULL
2305;"CUNNINGHAM M.";"LES HEURES";"810";NULL;NULL;NULL;NULL
2306;"QUIGNARD P.";"TERRASSE A ROME";"808";NULL;NULL;NULL;NULL
2307;"REMOND A.";"CHAQUE JOUR EST UN ADIEU";"808";NULL;NULL;NULL;NULL
2308;"ASIMOV I.";"FONDATION : 1 LE DECLIN DE TRANTOR";"SF 810";NULL;NULL;NULL;NULL
2309;"ASIMOV I.";"FONDATION : 2 VERS UN NOUVEL EMPIRE";"SF 810";NULL;NULL;NULL;NULL
2310;"WERBER B.";"L'EMPIRE DES ANGES";"SF 808";NULL;NULL;NULL;NULL
2312;"SIJIE D.";"BALZAC ET LA PETITE TAILLEUSE CHINOISE";"808";NULL;NULL;NULL;NULL
2313;"SIGNOL C.";"LES CHENES D'OR";"808";NULL;NULL;NULL;NULL
2314;"LEVY M.";"ET SI C'ETAIT VRAI";"808";NULL;NULL;NULL;NULL
2315;"KING S.";"LA PETITE FILLE QUI AIMAIT TOM GORDON";"P 810";NULL;NULL;NULL;NULL
2316;"TOURNIER J.";"LE DERNIER DES MOZART";"808";NULL;NULL;NULL;NULL
2317;"FERNANDEZ D.";"NICOLAS";"808";NULL;NULL;NULL;NULL
2318;"GAVALDA A.";"JE VOUDRAIS QUE QUELQU'UN M'ATTENDE";"808";NULL;NULL;NULL;NULL
2319;"LODGE D.";"LES QUATRE VERITES";"810";NULL;NULL;NULL;NULL
2320;"HARRIS T.";"HANNIBAL";"P 810";NULL;NULL;NULL;NULL
2321;"BEAR G.";"FONDATION ET CHAOS";"SF 810";NULL;NULL;NULL;NULL
2322;"BONGRAND C.";"PITCH";"808";NULL;NULL;NULL;NULL
2323;"COLWIN L.";"DROLES D'OISEAUX";"810";NULL;NULL;NULL;NULL
2324;"TAYLOR K.";"INCONNU A CETTE ADRESSE";"810";NULL;NULL;NULL;NULL
2325;"VASSEUR V.";"MEDECIN-CHEF A LA PRISON DE LA SANTE";"365";NULL;NULL;NULL;NULL
2326;"JEANLOU B.";"LE SANVINTE";"808";NULL;NULL;NULL;NULL
2327;"MAALOUF A.";"LE PERIPLE DE BALDASSARE";"808";NULL;NULL;NULL;NULL
2328;"HARRIS J.";"CHOCOLAT";"810";NULL;NULL;NULL;NULL
2329;"JACQ C.";"LA PIERRE DE LUMIERE : T1";"808";NULL;NULL;NULL;NULL
2330;"JACQ C.";"LA PIERRE DE LUMIERE : T2";"808";NULL;NULL;NULL;NULL
2331;"RENDELL R.";"SAGE COMME UNE IMAGE";"P 810";NULL;NULL;NULL;NULL
2332;"JANICOT S.";"SOLEDAD";"808";NULL;NULL;NULL;NULL
2333;"LAPIERRE A.";"LE SALON DES PETITES VERTUS";"808";NULL;NULL;NULL;NULL
2334;"WALTERS M.";"NI CHAUD NI FROID";"P 810";NULL;NULL;NULL;NULL
2335;"TROYAT H.";"LA BALLERINE DE ST PETERSBOURG";"808";NULL;NULL;NULL;NULL
2336;"HIGGINS CLARK M.";"AVANT DE TE DIRE ADIEU";"P 810";NULL;NULL;NULL;NULL
2337;"FITCH J.";"LAURIER BLANC";"810";NULL;NULL;NULL;NULL
2338;"ORSENNA  E.";"PORTRAIT D'UN HOMME HEUREUX";"808";NULL;NULL;NULL;NULL
2339;"ALLENDE I.";"FILLE DU DESTIN";"860";NULL;NULL;NULL;NULL
2340;"SETH V.";"QUATUOR";"810";NULL;NULL;NULL;NULL
2341;"DELERM P.";"UN ETE POUR MEMOIRE";"808";NULL;NULL;NULL;NULL
2342;"LAMB W.";"LA PUISSANCE DES VAINCUS";"810";NULL;NULL;NULL;NULL
2343;"DE SAINT EXUPERY C.";"MEMOIRES DE LA ROSE";"808";NULL;NULL;NULL;NULL
2344;"CORNWELL P.";"CADAVRE X";"P 810";NULL;NULL;NULL;NULL
2345;"FIELDING H.";"L'AGE DE RAISON";"810";NULL;NULL;NULL;NULL
2346;"FOTTORINO E.";"UN TERRITOIRE FRAGILE";"808";NULL;NULL;NULL;NULL
2347;"FERNEY A.";"LA CONVERSATION AMOUREUSE";"808";NULL;NULL;NULL;NULL
2348;"BEIGBEDER F.";"99 FRANCS";"808";NULL;NULL;NULL;NULL
2349;"NIMIER M.";"LA NOUVELLE PORNOGRAPHIE";"808";NULL;NULL;NULL;NULL
2350;"JACQ C.";"LA PIERRE DE LUMIERE : T3";"808";NULL;NULL;NULL;NULL
2351;"ROSSI J.";"QU'ELLE ETAIT BELLE CETTE UTOPIE";"904";NULL;NULL;NULL;NULL
2352;"KOUROUMA A.";"ALLAH N'EST PAS OBLIGE (RENAUDOT 2000)";"808";NULL;NULL;NULL;NULL
2353;"NOTHOMB A.";"METAPHYSIQUE DES TUBES";"808";NULL;NULL;NULL;NULL
2354;"LAURENS C.";"DANS CES BRAS LA (FEMINA 2000)";"808";NULL;NULL;NULL;NULL
2355;"RAMBAUD P.";"IL NEIGEAIT";"808";NULL;NULL;NULL;NULL
2356;"GRANGE J.C";"LES RIVIERES POURPRES";"P 808";NULL;NULL;NULL;NULL
2357;"XINGJIAN G.";"LA MONTAGNE DE L'AME";"895";2001-04-01;"MontagneAmeA.jpg MontagneAmeB.jpg";NULL;NULL
2358;"MAC DONALD P.";"DERNIER REFUGE";"P 810";2001-04-01;"DernierRefugeA.jpg DernierRefugeB.jpg";NULL;NULL
2359;"FERGUS J.";"MILLE FEMMES BLANCHES";"810";2001-04-01;"MilleFemmesA.jpg MilleFemmesB.jpg";NULL;NULL
2360;"MAKINE A.";"LA MUSIQUE D'UNE VIE";"808";2001-04-01;"MakineA.jpg MakineB.jpg";NULL;NULL
2361;"CHEVALIER T.";"LA JEUNE FILLE A LA PERLE";"810";2001-04-01;"JeuneFillePerleA.jpg JeuneFillePerleB.jpg";NULL;NULL
2362;"O'FARRELL M.";"QUAND TU ES PARTI";"810";2001-04-01;"MaggieOFarrelA.jpg MaggieOFarrelB.jpg";NULL;NULL
2363;"CARRIERE J.C.";"LE VIN BOURRU";"808";2001-04-01;"VinBourruA.jpg VinBourruB.jpg";NULL;NULL
2364;"CUSSET C.";"LA HAINE DE LA FAMILLE";"808";2001-04-01;"HaineFamilleA.jpg HaineFamilleB.jpg";NULL;NULL
2365;"SOLLERS P.";"LA DIVINE COMEDIE";"808";2001-04-01;"DivineComedieA.jpg DivineComedieB.jpg";NULL;NULL
2366;"SIGNOL C.";"LES NOELS BLANCS";"808";2001-04-01;"NoelsBlancsA.jpg NoelsBlancsB.jpg";NULL;NULL
2367;"KING S.";"CURS PERDUS EN ATLANTIDE";"P 810";2001-04-01;"StephenKingA.jpg StephenKingB.jpg";NULL;NULL
2368;"JACQ C.";"LA PIERRE DE LUMIERE : T4";"808";2001-04-01;"";NULL;NULL
2369;"BRAGANCE A.";"LE LIT";"808";2001-04-01;"LeLitA.jpg LeLitB.jpg";NULL;NULL
2370;"DELERM P.";"LA SIESTE ASSASSINEE";"808";2001-04-01;"DelermA.jpg DelermB.jpg";NULL;NULL
2371;"FIELDING H.";"LE JOURNAL DE BRIDGET JONES";"810";2001-04-01;"JournalBridgetA.jpg JournalBridgetB.jpg";NULL;NULL
2372;"IZZO J.C.";"SOLEA";"P 808";2001-04-01;"SoleaA.jpg SoleaB.jpg";NULL;NULL
2373;"MAINGUY C.";"LA JUIVE";"808";2001-04-01;"LaJuiveA.jpg LaJuiveB.jpg";NULL;NULL
2374;"GAARDER J.";"MAYA";"839";2001-04-01;"MayaA.jpg MayaB.jpg";NULL;NULL
2375;"DANIEL ANTOINE B.";"INCA";"808";2001-04-01;"CuzcoA.jpg CuzcoB.jpg IncaA.jpg IncaB.jpg";NULL;NULL
2376;"CORNWELL P.";"DOSSIER BENTON";"P 810";2001-08-01;"";NULL;NULL
2377;"DANIEL ANTOINE B.";"INCA : T.2 L'or de Cuzco";"808";2001-08-01;"";NULL;NULL
2378;"HIGGINS CLARK M.";"DANS LA RUE OU VIT CELLE QUE J'AIME";"P 810";2001-08-01;"";NULL;NULL
2379;"MIZIO F.";"TWIST TROPIQUE";"P 808";2001-08-01;"";NULL;NULL
2380;"ABECASSIS E.";"LE TRESOR DU TEMPLE";"808";2001-08-01;"";NULL;NULL
2381;"FINDLEY T.";"PILGRIM";"810";2001-08-01;"";NULL;NULL
2382;"BEN JELLOUN T.";"CETTE AVEUGLANTE ABSENCE DE LUMIERE";"808";2001-08-01;"";NULL;NULL
2383;"JAMES P.D.";"MEUTRES EN SOUTANE";"P 810";2001-08-01;"";NULL;NULL
2384;"ALLENDE I.";"PORTRAIT SEPIA";"860";2001-08-01;"";NULL;NULL
2385;"ABECASSIS E.";"QUMRAN";"808";2001-08-01;"";NULL;NULL
2386;"MODIANO P.";"LA PETITE BIJOU";"808";2001-08-01;"";NULL;NULL
2387;"MALAVOY C.";"A HAUTEUR D'HOMME";"808";2001-08-01;"";NULL;NULL
2388;"MATTEI J-F";"SONATE POUR UN CLONE";"808";2001-08-01;"";NULL;NULL
2389;"CAMILLERI A.";"CHIEN DE FAIENCE";"P 850";2001-08-01;"";NULL;NULL
2390;"DE SAINT-ANDRE A.";"PAPA EST AU PANTHEON";"808";2001-08-01;"";NULL;NULL
2391;"GRISHAM J.";"L'ENGRENAGE";"P 810";2001-08-01;"";NULL;NULL
2392;"VAN CAUWELAERT";"L'APPARITION";"808";2001-08-01;"";NULL;NULL
2393;"";"LE GRAND NANCY A PIED";"796";2001-08-01;"";NULL;NULL
2416;"SIGNOL C.";"LE PRINTEMPS DE CE MONDE";"808";NULL;NULL;NULL;NULL
2417;"LODGE D.";"PENSEES SECRETES";"810";2002-03-28;"penseesSecretes.jpg penseesSecretesB.jpg";NULL;NULL
2418;"NOTHOMB A.";"LES COMBUSTIBLES";"808";2002-03-28;"combustibles.jpg combustiblesB.jpg";NULL;NULL
2419;"CLAUDEL P.";"QUELQUES-UNS DES CENT REGRETS";"808";2002-03-28;"quelqueuns.jpg quelqueunsB.jpg";NULL;NULL
2420;"AVRIL N.";"MOI DORA MAAR";"808";2002-03-28;"doraMaar.jpg doraMaarB.jpg";NULL;NULL
2421;"GAILLY C.";"UN SOIR AU CLUB";"808";2002-03-28;"soirClub.jpg soirClubB.jpg";NULL;NULL
2422;"ABSIRE A.";"ALLESANDRO ET LA GUERRE DES CHIENS";"808";2002-03-28;"alessandro.jpg alessandroB.jpg";NULL;NULL
2423;"REMOND A.";"UN JEUNE HOMME EST PASSE";"808";2002-03-28;"jeuneHomme.jpg jeuneHommeB.jpg";NULL;NULL
2424;"ORSENNA E.";"LA GRAMMAIRE EST UNE CHANSON DOUCE";"808";2002-03-28;"grammaire.jpg grammaireB.jpg";NULL;NULL
2425;"BENACQUISTA T.";"QUELQU'UN D'AUTRE";"808";2002-03-28;"quelquUnAutre.jpg quelquUnAutreB.jpg";NULL;NULL
2426;"GAVALDA A.";"JE L'AIMAIS";"808";2002-03-28;"jelaimais.jpg";NULL;NULL
2427;"NEUHOFF E.";"UN BIEN FOU";"808";2002-03-28;"bienFou.jpg bienFouB.jpg";NULL;NULL
2428;"HAASSE H.S.";"UN LONG WEEK-END DANS LES ARDENNES";"839";2002-03-28;"longWE.jpg longWEB.jpg";NULL;NULL
2429;"CASTILLON C.";"LA REINE CLAUDE";"808";2002-03-28;"reineClaude.jpg reineClaudeB.jpg";NULL;NULL
2430;"SCHMITT E.E.";"LA PART DE L'AUTRE";"808";2002-03-28;"laPart.jpg laPartB.jpg";NULL;NULL
2431;"CORNWELL P.";"L'ILE DES CHIENS";"P 810";2002-03-28;"ileDesChiens.jpg ileDesChiensB.jpg";NULL;NULL
2432;"ECO U.";"BAUDOLINO";"850";2002-03-28;"baudolino.jpg baudolinoB.jpg";NULL;NULL
2433;"HALPHEN E.";"SEPT ANS DE SOLITUDE";"320";2002-03-28;"septAns.jpg septAnsB.jpg";NULL;NULL
2434;"VARGAS F.";"PARS VITE ET REVIENS TARD";"P 808";2002-03-28;"partVite.jpg partViteB.jpg";NULL;NULL
2435;"BETANCOURT I.";"LA RAGE AU CUR";"808";2002-03-28;"rage.jpg rageB.jpg";NULL;NULL
2436;"ORBAN C.";"FRINGUES";"808";2002-03-28;"fringues.jpg fringuesB.jpg";NULL;NULL
2437;"BOUKHOBZA C.";"SOUS LES ETOILES";"808";2002-03-28;"sousLesEtoiles.jpg sousLesEtoilesB.jpg";NULL;NULL
2438;"REINHARDT E.";"LE MORAL DES MENAGES";"808";2002-03-28;"moralMenage.jpg moralMenageB.jpg";NULL;NULL
2439;"MEYSSAN T.";"L'EFFROYABLE IMPOSTURE";"320";2002-03-28;"effroyable.jpg effroyableB.jpg";NULL;NULL
2440;"MARTIN R.";"DICTIONNAIRE CULTUREL DE LA MYTHOLOGIE GRECO-ROMAINES";"292";2002-03-28;"dicoGrec.jpg dicoGrecB.jpg";NULL;NULL
2441;"ROWLING J.K.";"HARRY POTTER : A L'ECOLE DES SORCIERS T.1";"810";2002-03-28;"harryP1.jpg harryP1B.jpg";NULL;NULL
2442;"ROWLING J.K.";"HARRY POTTER : ET LA CHAMBRE DES SECRETS T.2";"810";2002-03-28;"harryP2.jpg harryP2B.jpg";NULL;NULL
2443;"ROWLING J.K.";"HARRY POTTER : ET LE PRISONNIER D'AZKABAN T.3";"810";2002-03-28;"harryP3.jpg harryP3B.jpg";NULL;NULL
2444;"ROWLING J.K.";"HARRY POTTER : ET LA COUPE DE FEU T.4";"810";2002-03-28;"harryP4.jpg harryP4B.jpg";NULL;NULL
2445;"FRONTISI C.";"HISTOIRE VISUELLE DE L'ART";"702";2002-03-28;"histoireArt.jpg histoireArtB.jpg";NULL;NULL
2446;"ROYAL HORTICULTURAL SOCIETY";"LE GRAND GUIDE MARABOUT DU JARDIN";"635";2002-03-28;"guideJardin.jpg guideJardinB.jpg";NULL;NULL
2447;"CHARPAK G.";"DEVENEZ SORCIERS DEVENEZ SAVANTS";"500";2002-07-01;"sorciersavantA.jpg sorciersavantB.jpg";NULL;NULL
2448;"MCCAULEY S.";"LA VERITE OU PRESQUE";"810";2002-07-01;"veriteA.jpg veriteB.jpg";NULL;NULL
2449;"CRICHTON M.";"PRISONNIERS DU TEMPS";"SF 810";2002-07-01;"prisonniersA.jpg prisonniersB.jpg";NULL;NULL
2450;"AUEL J.M.";"LES ENFANTS DE LA TERRE T.5";"810";2002-07-01;"jeanAuelA.jpg jeanAuelB.jpg";NULL;NULL
2451;"NOTTRET P.";"POISON VERT";"P 808";2002-07-01;"poisonVertA.jpg poisonVertB.jpg";NULL;NULL
2452;"ELIACHEFF C.";"MERES- FILLES : UNE RELATION A TROIS";"304";2002-07-01;"meres-fillesA.jpg meres-fillesB.jpg";NULL;NULL
2453;"TIRTIAUX B.";"LE PASSEUR DE LUMIERE";"808";2002-07-01;"passeurlumiereA.jpg passeurlumiereB.jpg";NULL;NULL
2454;"IRVING J.";"LA QUATRIEME MAIN";"810";2002-07-01;"4mainA.jpg 4mainB.jpg";NULL;NULL
2455;"SALLENAVE D.";"RECIT D'AMOUR";"808";2002-07-01;"damourA.jpg damourB.jpg";NULL;NULL
2456;"AUSTER P.";"LE LIVRE DES ILLUSIONS";"808";2002-07-01;"livreillusionsA.jpg livreillusionsB.jpg";NULL;NULL
2457;"ADLER A.";"J'AI VU FINIR LE MONDE ANCIEN";"320";2002-07-01;"vufinirA.jpg vufinirB.jpg";NULL;NULL
2458;"DEL CASTILLO M.";"LES ETOILES FROIDES";"808";2002-07-01;"etoilefroideA.jpg etoilefroideB.jpg";NULL;NULL
2459;"UDALL B.";"LE DESTIN MIRACULEUX D' EDGAR MINT";"810";2002-07-01;"ledestinmiraculeuxA.jpg ledestinmiraculeuxB.jpg";NULL;NULL
2460;"HIGGINS CLARK M.";"TOI QUE J'AIMAIS TANT";"P 810";2002-07-01;"toiqueA.jpg toiqueB.jpg";NULL;NULL
2461;"KINGSOLVER B.";"UN ETE PRODIGUE";"810";2002-07-01;"1eteprodigueA.jpg 1eteprodigueB.jpg";NULL;NULL
2462;"ENQUIST A.";"LE SECRET";"839";2002-11-25;"secretA.jpg secretB.jpg";NULL;NULL
